NPWP9_Masking,TAHUN_PETA,NAMA_WP_Masking,NAMA_KPP,NAMA_KANWIL,JENIS_WP,X_001,X_002,X_003,X_004,X_005,X_006,X_007,Y_001,Y_002,SKOR_X,SKOR_Y,KUADRAN_X,KUADRAN_Y,KUADRAN,LEVEL_RISIKO
NPWP_169,2024,Wajib Pajak 169,KPP Pratama Cikarang Selatan,Kanwil DJP Jawa Barat II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_168,2024,Wajib Pajak 168,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_167,2024,Wajib Pajak 167,KPP Pratama Ambon,"Kanwil DJP Papua, Papua Barat, dan Maluku",BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_166,2024,Wajib Pajak 166,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_165,2024,Wajib Pajak 165,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_164,2024,Wajib Pajak 164,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_163,2024,Wajib Pajak 163,KPP Pratama Tangerang Barat,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_162,2024,Wajib Pajak 162,KPP Pratama Jakarta Mampang Prapatan,Kanwil DJP Jakarta Selatan I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_161,2024,Wajib Pajak 161,KPP Pratama Indramayu,Kanwil DJP Jawa Barat II,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_160,2024,Wajib Pajak 160,KPP Pratama Cikarang Selatan,Kanwil DJP Jawa Barat II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_051,2024,Wajib Pajak 051,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,0.0,0.0,0.0,0.0,0.4781081396449704,0.11,206797200.0,0.0,0.2612222222222222,206797200.0,2,2,X2Y2,Sedang
NPWP_052,2024,Wajib Pajak 052,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_159,2024,Wajib Pajak 159,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_158,2024,Wajib Pajak 158,KPP Pratama Singosari,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_157,2024,Wajib Pajak 157,KPP Pratama Jakarta Cilandak,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_156,2024,Wajib Pajak 156,KPP Pratama Maumere,Kanwil DJP Nusa Tenggara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_155,2024,Wajib Pajak 155,KPP Pratama Denpasar Timur,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_154,2024,Wajib Pajak 154,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_153,2024,Wajib Pajak 153,KPP Pratama Tapaktuan,Kanwil DJP Aceh,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_152,2024,Wajib Pajak 152,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_151,2024,Wajib Pajak 151,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_150,2024,Wajib Pajak 150,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_053,2024,Wajib Pajak 053,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_054,2024,Wajib Pajak 054,KPP Pratama Tabanan,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_055,2024,Wajib Pajak 055,KPP Pratama Tangerang Barat,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_056,2024,Wajib Pajak 056,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_057,2024,Wajib Pajak 057,KPP Madya Dua Surabaya,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,0.0,0.0,0.6742053445850914,0.9949951491690764,1.0,0.2168077962979469,0.0,5762468921.0,0.3133333333333333,5762468921.0,2,3,X2Y3,Tinggi
NPWP_058,2024,Wajib Pajak 058,KPP Pratama Jakarta Penjaringan,Kanwil DJP Jakarta Utara,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_149,2024,Wajib Pajak 149,KPP Pratama Bandung Tegallega,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_148,2024,Wajib Pajak 148,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_059,2024,Wajib Pajak 059,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_060,2024,Wajib Pajak 060,KPP Pratama Bekasi Utara,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_147,2024,Wajib Pajak 147,KPP Pratama Jakarta Cakung,Kanwil DJP Jakarta Timur,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_061,2024,Wajib Pajak 061,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_146,2024,Wajib Pajak 146,KPP Pratama Denpasar Timur,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_062,2024,Wajib Pajak 062,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_145,2024,Wajib Pajak 145,KPP Pratama Tangerang Barat,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_144,2024,Wajib Pajak 144,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_143,2024,Wajib Pajak 143,KPP Pratama Malang Selatan,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_063,2024,Wajib Pajak 063,KPP Pratama Malang Selatan,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_142,2024,Wajib Pajak 142,KPP Pratama Kediri,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_141,2024,Wajib Pajak 141,KPP Pratama Surabaya Sukomanunggal,Kanwil DJP Jawa Timur I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_140,2024,Wajib Pajak 140,KPP Pratama Jakarta Kebayoran Lama,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_064,2024,Wajib Pajak 064,KPP Pratama Sleman,Kanwil DJP Daerah Istimewa Yogyakarta,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_065,2024,Wajib Pajak 065,KPP Pratama Tenggarong,Kanwil DJP Kalimantan Timur dan Utara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_139,2024,Wajib Pajak 139,KPP Pratama Serpong,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_066,2024,Wajib Pajak 066,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_067,2024,Wajib Pajak 067,KPP Pratama Tanjung Pinang,Kanwil DJP Kepulauan Riau,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_138,2024,Wajib Pajak 138,KPP Pratama Ruteng,Kanwil DJP Nusa Tenggara,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_137,2024,Wajib Pajak 137,KPP Pratama Surabaya Mulyorejo,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_136,2024,Wajib Pajak 136,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_135,2024,Wajib Pajak 135,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_134,2024,Wajib Pajak 134,KPP Pratama Temanggung,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_133,2024,Wajib Pajak 133,KPP Pratama Pekanbaru Senapelan,Kanwil DJP Riau,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_131,2024,Wajib Pajak 131,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_130,2024,Wajib Pajak 130,KPP Pratama Metro,Kanwil DJP Bengkulu dan Lampung,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_129,2024,Wajib Pajak 129,KPP Pratama Bantaeng,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_128,2024,Wajib Pajak 128,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_127,2024,Wajib Pajak 127,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_126,2024,Wajib Pajak 126,KPP Pratama Cimahi,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_125,2024,Wajib Pajak 125,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_124,2024,Wajib Pajak 124,KPP Pratama Metro,Kanwil DJP Bengkulu dan Lampung,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_123,2024,Wajib Pajak 123,KPP Pratama Sidoarjo Utara,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_122,2024,Wajib Pajak 122,KPP Pratama Ciawi,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_068,2024,Wajib Pajak 068,KPP Madya Surakarta,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_069,2024,Wajib Pajak 069,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_121,2024,Wajib Pajak 121,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.4734856451936927,0.11,204899982.0,0.0,0.2745555555555556,204899982.0,2,2,X2Y2,Sedang
NPWP_120,2024,Wajib Pajak 120,KPP Pratama Sukoharjo,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_119,2024,Wajib Pajak 119,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0224712285815878,0.0671210692050714,0.0,0.0,0.0,0.8,0.0,3,1,X3Y1,Sedang
NPWP_070,2024,Wajib Pajak 070,KPP Pratama Jakarta Pasar Rebo,Kanwil DJP Jakarta Timur,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_118,2024,Wajib Pajak 118,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.4089077409908301,0.0,0.0,0.0,0.9312222222222224,0.0,3,1,X3Y1,Sedang
NPWP_071,2024,Wajib Pajak 071,KPP Pratama Surabaya Sawahan,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_117,2024,Wajib Pajak 117,KPP Pratama Badung Selatan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_116,2024,Wajib Pajak 116,KPP Pratama Tanjung Balai Karimun,Kanwil DJP Kepulauan Riau,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_072,2024,Wajib Pajak 072,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.2077949491390353,0.0,0.0,0.28,0.0,2,1,X2Y1,Rendah
NPWP_115,2024,Wajib Pajak 115,KPP Pratama Bekasi Barat,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_114,2024,Wajib Pajak 114,KPP Pratama Kupang,Kanwil DJP Nusa Tenggara,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_113,2024,Wajib Pajak 113,KPP Pratama Sibolga,Kanwil DJP Sumatera Utara II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_112,2024,Wajib Pajak 112,KPP Pratama Jember,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_111,2024,Wajib Pajak 111,KPP Pratama Sukoharjo,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_073,2024,Wajib Pajak 073,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615,0.0,3,1,X3Y1,Sedang
NPWP_110,2024,Wajib Pajak 110,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,0.0,0.0,0.4588814896300905,0.0,0.0,0.0,252620150.24,0.0,0.2333333333333333,252620150.24,2,2,X2Y2,Sedang
NPWP_109,2024,Wajib Pajak 109,KPP Pratama Gorontalo,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_108,2024,Wajib Pajak 108,KPP Pratama Badung Selatan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_107,2024,Wajib Pajak 107,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_106,2024,Wajib Pajak 106,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.1805539409469243,0.0,0.0,0.0,0.78,0.0,3,1,X3Y1,Sedang
NPWP_105,2024,Wajib Pajak 105,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,BADAN,1.0,0.0,0.0,0.0,0.0,0.3255913068794444,0.22,0.0,0.0,0.9883333333333332,0.0,3,1,X3Y1,Sedang
NPWP_104,2024,Wajib Pajak 104,KPP Madya Jakarta Pusat,Kanwil DJP Jakarta Pusat,BADAN,1.0,0.0,0.0,0.0,0.0,0.3366007801939354,0.0,0.0,465269958.0,0.9633333333333334,465269958.0,3,2,X3Y2,Tinggi
NPWP_103,2024,Wajib Pajak 103,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_102,2024,Wajib Pajak 102,KPP Pratama Ponorogo,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_101,2024,Wajib Pajak 101,KPP Pratama Bandung Cibeunying,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_100,2024,Wajib Pajak 100,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_099,2024,Wajib Pajak 099,KPP Pratama Pondok Gede,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_098,2024,Wajib Pajak 098,KPP Pratama Denpasar Barat,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_097,2024,Wajib Pajak 097,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_096,2024,Wajib Pajak 096,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_095,2024,Wajib Pajak 095,KPP Pratama Banjarbaru,Kanwil DJP Kalimantan Selatan dan Tengah,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_094,2024,Wajib Pajak 094,KPP Pratama Cileungsi,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_093,2024,Wajib Pajak 093,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_092,2024,Wajib Pajak 092,KPP Pratama Jakarta Kembangan,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_091,2024,Wajib Pajak 091,KPP Pratama Pare,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_090,2024,Wajib Pajak 090,KPP Pratama Sidoarjo Barat,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_089,2024,Wajib Pajak 089,KPP Pratama Baubau,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_074,2024,Wajib Pajak 074,KPP Pratama Tanjung Pinang,Kanwil DJP Kepulauan Riau,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_075,2024,Wajib Pajak 075,KPP Pratama Palembang Ilir Timur,Kanwil DJP Sumatera Selatan dan Kepulauan Bangka Belitung,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_088,2024,Wajib Pajak 088,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_087,2024,Wajib Pajak 087,KPP Pratama Jakarta Kelapa Gatling,Kanwil DJP Jakarta Utara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_086,2024,Wajib Pajak 086,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_085,2024,Wajib Pajak 085,KPP Pratama Badung Selatan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_084,2024,Wajib Pajak 084,KPP Pratama Cikarang Selatan,Kanwil DJP Jawa Barat II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
